ID,Study_Location_new,Study.reference,Frug_Family,Frugivore_Species,Frugivore_Species2,Frug_Body_Mass,Plant_family,Plant_Species,Plant_Species2,interaction,seed_diameter,Type.of.Interaction,Plant_genus,Plant_specific.epiteth,Plant_origin,Plant_Form,fruit_diameter,fruit_length,seed_length,Fruit_color,Lipid_Score,Plants_IUCN,Frug_Class,Frug_Order,Frug_Genus,Frug_Epitetus,Frug_Group,Frug_Body_Mass.1,Frug_Mean_Gape_Size,Frugivory_score,Frug_Migration_status,Frug_IUCN,Frug_Population_Trend,Study_Location,Latitude,Longitude,Precision,Doi.Link,Study_Method
8053,PE Intervales,Wesley S et al 2002,Thraupidae,Stephanophorus diadematus,Stephanophorus_diadematus,35.4,Solanaceae,Solanum variabile,Solanum_variabile,Stephanophorus diadematusSolanum variabile,NA,Mutualistic,Solanum,variabile,native,tree,13,12.8,NA,green,1,NE,Aves,Passeriformes,Stephanophorus,diadematus,Small birds,35.4,6,2,RES,LC,Stable,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8055,PE Intervales,Wesley S et al 2002,Cracidae,Penelope obscura,Penelope_obscura,1770,Solanaceae,Solanum variabile,Solanum_variabile,Penelope obscuraSolanum variabile,NA,Mutualistic,Solanum,variabile,native,tree,13,12.8,NA,green,1,NE,Aves,Craciformes,Penelope,obscura,Large birds,1770,22.35,3,RES,LC,Decreasing,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8057,PE Intervales,Wesley S et al 2002,Cardinalidae,Saltator similis,Saltator_similis,43.3,Solanaceae,Solanum variabile,Solanum_variabile,Saltator similisSolanum variabile,NA,Mutualistic,Solanum,variabile,native,tree,13,12.8,NA,green,1,NE,Aves,Passeriformes,Saltator,similis,Small birds,43.3,11,2,RES,LC,Decreasing,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8059,PE Intervales,Wesley S et al 2002,Pipridae,Ilicura militaris,Ilicura_militaris,12.7,Loranthaceae,Struthanthus concinnus,Struthanthus_concinnus,Ilicura militarisStruthanthus concinnus,NA,Mutualistic,Struthanthus,concinnus,native,parasitic,NA,NA,NA,NA,1,NE,Aves,Passeriformes,Ilicura,militaris,Small birds,12.7,8.93,2,RES,LC,Decreasing,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8060,PE Intervales,Wesley S et al 2002,Vireonidae,Hylophilus poicilotis,Hylophilus_poicilotis,10.4,Loranthaceae,Struthanthus concinnus,Struthanthus_concinnus,Hylophilus poicilotisStruthanthus concinnus,NA,Mutualistic,Struthanthus,concinnus,native,parasitic,NA,NA,NA,NA,1,NE,Aves,Passeriformes,Hylophilus,poicilotis,Small birds,10.4,NA,1,RES,LC,Unknown,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8061,PE Intervales,Wesley S et al 2002,Tyrannidae,Mionectes rufiventris,Mionectes_rufiventris,13.3,Loranthaceae,Struthanthus concinnus,Struthanthus_concinnus,Mionectes rufiventrisStruthanthus concinnus,NA,Mutualistic,Struthanthus,concinnus,native,parasitic,NA,NA,NA,NA,1,NE,Aves,Passeriformes,Mionectes,rufiventris,Small birds,13.3,7.92,2,RES,LC,Stable,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8062,PE Intervales,Wesley S et al 2002,Cardinalidae,Saltator similis,Saltator_similis,43.3,Loranthaceae,Struthanthus concinnus,Struthanthus_concinnus,Saltator similisStruthanthus concinnus,NA,Mutualistic,Struthanthus,concinnus,native,parasitic,NA,NA,NA,NA,1,NE,Aves,Passeriformes,Saltator,similis,Small birds,43.3,11,2,RES,LC,Decreasing,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8063,PE Intervales,Wesley S et al 2002,Cotingidae,Pachyramphus castaneus,Pachyramphus_castaneus,19.5,Loranthaceae,Struthanthus martianus,Struthanthus_martianus,Pachyramphus castaneusStruthanthus martianus,NA,Mutualistic,Struthanthus,vulgaris,native,parasitic,NA,NA,NA,NA,1,NE,Aves,Passeriformes,Pachyramphus,castaneus,Small birds,19.5,NA,1,RES,LC,Stable,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8064,PE Intervales,Wesley S et al 2002,Pipridae,Chiroxiphia caudata,Chiroxiphia_caudata,25.6,Loranthaceae,Struthanthus martianus,Struthanthus_martianus,Chiroxiphia caudataStruthanthus martianus,NA,Mutualistic,Struthanthus,vulgaris,native,parasitic,NA,NA,NA,NA,1,NE,Aves,Passeriformes,Chiroxiphia,caudata,Small birds,25.6,9.5,3,RES,LC,Stable,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8065,PE Intervales,Wesley S et al 2002,Cotingidae,Oxyruncus cristatus,Oxyruncus_cristatus,42,Loranthaceae,Struthanthus martianus,Struthanthus_martianus,Oxyruncus cristatusStruthanthus martianus,NA,Mutualistic,Struthanthus,vulgaris,native,parasitic,NA,NA,NA,NA,1,NE,Aves,Passeriformes,Oxyruncus,cristatus,Small birds,42,10.17,2,RES,LC,Unknown,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8066,PE Intervales,Wesley S et al 2002,Thraupidae,Tangara desmaresti,Tangara_desmaresti,20.4,Loranthaceae,Struthanthus martianus,Struthanthus_martianus,Tangara desmarestiStruthanthus martianus,NA,Mutualistic,Struthanthus,vulgaris,native,parasitic,NA,NA,NA,NA,1,NE,Aves,Passeriformes,Tangara,desmaresti,Small birds,20.4,4.59,2,RES,LC,Stable,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8068,PE Intervales,Wesley S et al 2002,Turdidae,Turdus rufiventris,Turdus_rufiventris,69.5,Loranthaceae,Struthanthus martianus,Struthanthus_martianus,Turdus rufiventrisStruthanthus martianus,NA,Mutualistic,Struthanthus,vulgaris,native,parasitic,NA,NA,NA,NA,1,NE,Aves,Passeriformes,Turdus,rufiventris,Small birds,69.5,13.25,2,RES,LC,Stable,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8069,PE Intervales,Wesley S et al 2002,Tyrannidae,Mionectes rufiventris,Mionectes_rufiventris,13.3,Loranthaceae,Struthanthus martianus,Struthanthus_martianus,Mionectes rufiventrisStruthanthus martianus,NA,Mutualistic,Struthanthus,vulgaris,native,parasitic,NA,NA,NA,NA,1,NE,Aves,Passeriformes,Mionectes,rufiventris,Small birds,13.3,7.92,2,RES,LC,Stable,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8070,PE Intervales,Wesley S et al 2002,Fringillidae,Euphonia violacea,Euphonia_violacea,15,Loranthaceae,Struthanthus martianus,Struthanthus_martianus,Euphonia violaceaStruthanthus martianus,NA,Mutualistic,Struthanthus,vulgaris,native,parasitic,NA,NA,NA,NA,1,NE,Aves,Passeriformes,Euphonia,violacea,Small birds,15,6.92,3,RES,LC,Decreasing,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8074,PE Intervales,Wesley S et al 2002,Turdidae,Turdus albicollis,Turdus_albicollis,54,Symplocaceae,Symplocos glandulosomarginata,Symplocos_glandulosomarginata,Turdus albicollisSymplocos glandulosomarginata,NA,Mutualistic,Symplocos,glandulosomarginata,native,tree,6.9,9,NA,black,1,NE,Aves,Passeriformes,Turdus,albicollis,Small birds,54,11.15,2,RES,LC,Stable,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8075,PE Intervales,Wesley S et al 2002,Ramphastidae,Pteroglossus bailloni,Pteroglossus_bailloni,146,Symplocaceae,Symplocos glandulosomarginata,Symplocos_glandulosomarginata,Pteroglossus bailloniSymplocos glandulosomarginata,NA,Mutualistic,Symplocos,glandulosomarginata,native,tree,6.9,9,NA,black,1,NE,Aves,Piciformes,Baillonius,bailloni,Large birds,146,23.6,3,NA,NT,Decreasing,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8076,PE Intervales,Wesley S et al 2002,Pipridae,Chiroxiphia caudata,Chiroxiphia_caudata,25.6,Symplocaceae,Symplocos glandulosomarginata,Symplocos_glandulosomarginata,Chiroxiphia caudataSymplocos glandulosomarginata,NA,Mutualistic,Symplocos,glandulosomarginata,native,tree,6.9,9,NA,black,1,NE,Aves,Passeriformes,Chiroxiphia,caudata,Small birds,25.6,9.5,3,RES,LC,Stable,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8077,PE Intervales,Wesley S et al 2002,Cotingidae,Carpornis cucullata,Carpornis_cucullata,74.2,Symplocaceae,Symplocos glandulosomarginata,Symplocos_glandulosomarginata,Carpornis cucullataSymplocos glandulosomarginata,NA,Mutualistic,Symplocos,glandulosomarginata,native,tree,6.9,9,NA,black,1,NE,Aves,Passeriformes,Carpornis,cucullata,Large birds,74.2,14.98,3,RES,NT,Decreasing,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8078,PE Intervales,Wesley S et al 2002,Thraupidae,Tangara cyanocephala,Tangara_cyanocephala,18,Symplocaceae,Symplocos glandulosomarginata,Symplocos_glandulosomarginata,Tangara cyanocephalaSymplocos glandulosomarginata,NA,Mutualistic,Symplocos,glandulosomarginata,native,tree,6.9,9,NA,black,1,NE,Aves,Passeriformes,Tangara,cyanocephala,Small birds,18,5.17,2,RES,LC,Stable,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8079,PE Intervales,Wesley S et al 2002,Thraupidae,Thraupis cyanoptera,Thraupis_cyanoptera,43.3,Symplocaceae,Symplocos glandulosomarginata,Symplocos_glandulosomarginata,Thraupis cyanopteraSymplocos glandulosomarginata,NA,Mutualistic,Symplocos,glandulosomarginata,native,tree,6.9,9,NA,black,1,NE,Aves,Passeriformes,Thraupis,cyanoptera,Small birds,43.3,7.58,2,NA,LC,Stable,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8080,PE Intervales,Wesley S et al 2002,Thraupidae,Tangara desmaresti,Tangara_desmaresti,20.4,Symplocaceae,Symplocos glandulosomarginata,Symplocos_glandulosomarginata,Tangara desmarestiSymplocos glandulosomarginata,NA,Mutualistic,Symplocos,glandulosomarginata,native,tree,6.9,9,NA,black,1,NE,Aves,Passeriformes,Tangara,desmaresti,Small birds,20.4,4.59,2,RES,LC,Stable,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8081,PE Intervales,Wesley S et al 2002,Thraupidae,Stephanophorus diadematus,Stephanophorus_diadematus,35.4,Symplocaceae,Symplocos glandulosomarginata,Symplocos_glandulosomarginata,Stephanophorus diadematusSymplocos glandulosomarginata,NA,Mutualistic,Symplocos,glandulosomarginata,native,tree,6.9,9,NA,black,1,NE,Aves,Passeriformes,Stephanophorus,diadematus,Small birds,35.4,6,2,RES,LC,Stable,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8082,PE Intervales,Wesley S et al 2002,Ramphastidae,Ramphastos dicolorus,Ramphastos_dicolorus,331,Symplocaceae,Symplocos glandulosomarginata,Symplocos_glandulosomarginata,Ramphastos dicolorusSymplocos glandulosomarginata,NA,Mutualistic,Symplocos,glandulosomarginata,native,tree,6.9,9,NA,black,1,NE,Aves,Piciformes,Ramphastos,dicolorus,Large birds,331,30.1,3,AM,LC,Decreasing,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8083,PE Intervales,Wesley S et al 2002,Cotingidae,Phibalura flavirostris,Phibalura_flavirostris,46.5,Symplocaceae,Symplocos glandulosomarginata,Symplocos_glandulosomarginata,Phibalura flavirostrisSymplocos glandulosomarginata,NA,Mutualistic,Symplocos,glandulosomarginata,native,tree,6.9,9,NA,black,1,NE,Aves,Passeriformes,Phibalura,flavirostris,Large birds,46.5,11.81,3,AM,NT,Decreasing,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8084,PE Intervales,Wesley S et al 2002,Tyrannidae,Elaenia flavogaster,Elaenia_flavogaster,24.8,Symplocaceae,Symplocos glandulosomarginata,Symplocos_glandulosomarginata,Elaenia flavogasterSymplocos glandulosomarginata,NA,Mutualistic,Symplocos,glandulosomarginata,native,tree,6.9,9,NA,black,1,NE,Aves,Passeriformes,Elaenia,flavogaster,Small birds,24.8,8.35,2,RES,LC,Stable,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8085,PE Intervales,Wesley S et al 2002,Ramphastidae,Selenidera maculirostris,Selenidera_maculirostris,164,Symplocaceae,Symplocos glandulosomarginata,Symplocos_glandulosomarginata,Selenidera maculirostrisSymplocos glandulosomarginata,NA,Mutualistic,Symplocos,glandulosomarginata,native,tree,6.9,9,NA,black,1,NE,Aves,Piciformes,Selenidera,maculirostris,Large birds,164,25.04,3,RES,LC,Decreasing,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8086,PE Intervales,Wesley S et al 2002,Tyrannidae,Elaenia mesoleuca,Elaenia_mesoleuca,17.6,Symplocaceae,Symplocos glandulosomarginata,Symplocos_glandulosomarginata,Elaenia mesoleucaSymplocos glandulosomarginata,NA,Mutualistic,Symplocos,glandulosomarginata,native,tree,6.9,9,NA,black,1,NE,Aves,Passeriformes,Elaenia,mesoleuca,Small birds,17.6,7.2,2,MIG,LC,Stable,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8087,PE Intervales,Wesley S et al 2002,Cracidae,Penelope obscura,Penelope_obscura,1770,Symplocaceae,Symplocos glandulosomarginata,Symplocos_glandulosomarginata,Penelope obscuraSymplocos glandulosomarginata,NA,Mutualistic,Symplocos,glandulosomarginata,native,tree,6.9,9,NA,black,1,NE,Aves,Craciformes,Penelope,obscura,Large birds,1770,22.35,3,RES,LC,Decreasing,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8088,PE Intervales,Wesley S et al 2002,Thraupidae,Thraupis ornata,Thraupis_ornata,33,Symplocaceae,Symplocos glandulosomarginata,Symplocos_glandulosomarginata,Thraupis ornataSymplocos glandulosomarginata,NA,Mutualistic,Symplocos,glandulosomarginata,native,tree,6.9,9,NA,black,1,NE,Aves,Passeriformes,Thraupis,ornata,Small birds,33,6.52,2,RES,LC,Stable,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8089,PE Intervales,Wesley S et al 2002,Cotingidae,Pyroderus scutatus,Pyroderus_scutatus,357,Symplocaceae,Symplocos glandulosomarginata,Symplocos_glandulosomarginata,Pyroderus scutatusSymplocos glandulosomarginata,NA,Mutualistic,Symplocos,glandulosomarginata,native,tree,6.9,9,NA,black,1,NE,Aves,Passeriformes,Pyroderus,scutatus,Large birds,357,27.84,3,AM,LC,Decreasing,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8090,PE Intervales,Wesley S et al 2002,Thraupidae,Tangara seledon,Tangara_seledon,18.7,Symplocaceae,Symplocos glandulosomarginata,Symplocos_glandulosomarginata,Tangara seledonSymplocos glandulosomarginata,NA,Mutualistic,Symplocos,glandulosomarginata,native,tree,6.9,9,NA,black,1,NE,Aves,Passeriformes,Tangara,seledon,Small birds,18.7,6.12,2,RES,LC,Stable,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8091,PE Intervales,Wesley S et al 2002,Tyrannidae,Myiarchus swainsoni,Myiarchus_swainsoni,25.1,Symplocaceae,Symplocos glandulosomarginata,Symplocos_glandulosomarginata,Myiarchus swainsoniSymplocos glandulosomarginata,NA,Mutualistic,Symplocos,glandulosomarginata,native,tree,6.9,9,NA,black,1,NE,Aves,Passeriformes,Myiarchus,swainsoni,Small birds,25.1,8.77,1,RES,LC,Stable,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8092,PE Intervales,Wesley S et al 2002,Turdidae,Turdus albicollis,Turdus_albicollis,54,Symplocaceae,Symplocos tetrandra,Symplocos_tetrandra,Turdus albicollisSymplocos tetrandra,NA,Mutualistic,Symplocos,tetrandra,native,tree,5.5,7.5,NA,black,1,NE,Aves,Passeriformes,Turdus,albicollis,Small birds,54,11.15,2,RES,LC,Stable,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8093,PE Intervales,Wesley S et al 2002,Cotingidae,Carpornis cucullata,Carpornis_cucullata,74.2,Symplocaceae,Symplocos tetrandra,Symplocos_tetrandra,Carpornis cucullataSymplocos tetrandra,NA,Mutualistic,Symplocos,tetrandra,native,tree,5.5,7.5,NA,black,1,NE,Aves,Passeriformes,Carpornis,cucullata,Large birds,74.2,14.98,3,RES,NT,Decreasing,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8094,PE Intervales,Wesley S et al 2002,Pipridae,Chiroxiphia caudata,Chiroxiphia_caudata,25.6,Symplocaceae,Symplocos estrellensis,Symplocos_estrellensis,Chiroxiphia caudataSymplocos estrellensis,NA,Mutualistic,Symplocos,estrellensis,native,tree,7.8,16,NA,black,1,NE,Aves,Passeriformes,Chiroxiphia,caudata,Small birds,25.6,9.5,3,RES,LC,Stable,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8095,PE Intervales,Wesley S et al 2002,Cotingidae,Carpornis cucullata,Carpornis_cucullata,74.2,Symplocaceae,Symplocos estrellensis,Symplocos_estrellensis,Carpornis cucullataSymplocos estrellensis,NA,Mutualistic,Symplocos,estrellensis,native,tree,7.8,16,NA,black,1,NE,Aves,Passeriformes,Carpornis,cucullata,Large birds,74.2,14.98,3,RES,NT,Decreasing,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8097,PE Intervales,Wesley S et al 2002,Ramphastidae,Ramphastos dicolorus,Ramphastos_dicolorus,331,Anacardiaceae,Tapirira guianensis,Tapirira_guianensis,Ramphastos dicolorusTapirira guianensis,8.15,Mutualistic,Tapirira,guianensis,native,tree,11.6,16,6.9,black,1,NE,Aves,Piciformes,Ramphastos,dicolorus,Large birds,331,30.1,3,AM,LC,Decreasing,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8098,PE Intervales,Wesley S et al 2002,Turdidae,Turdus albicollis,Turdus_albicollis,54,Euphorbiaceae,Tetrorchidium rubrivenium,Tetrorchidium_rubrivenium,Turdus albicollisTetrorchidium rubrivenium,4.5,Mutualistic,Tetrorchidium,rubrivenium,native,tree,12,10,6,red,3,LC,Aves,Passeriformes,Turdus,albicollis,Small birds,54,11.15,2,RES,LC,Stable,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8099,PE Intervales,Wesley S et al 2002,Cotingidae,Tityra cayana,Tityra_cayana,68.1,Euphorbiaceae,Tetrorchidium rubrivenium,Tetrorchidium_rubrivenium,Tityra cayanaTetrorchidium rubrivenium,4.5,Mutualistic,Tetrorchidium,rubrivenium,native,tree,12,10,6,red,3,LC,Aves,Passeriformes,Tityra,cayana,Small birds,68.1,16.57,2,AM,LC,Decreasing,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8100,PE Intervales,Wesley S et al 2002,Turdidae,Turdus flavipes,Turdus_flavipes,65.33,Euphorbiaceae,Tetrorchidium rubrivenium,Tetrorchidium_rubrivenium,Turdus flavipesTetrorchidium rubrivenium,4.5,Mutualistic,Tetrorchidium,rubrivenium,native,tree,12,10,6,red,3,LC,Aves,Passeriformes,Turdus,flavipes,Small birds,65.33,12.25,3,MIG,LC,Stable,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8101,PE Intervales,Wesley S et al 2002,Icteridae,Cacicus haemorrhous,Cacicus_haemorrhous,102,Euphorbiaceae,Tetrorchidium rubrivenium,Tetrorchidium_rubrivenium,Cacicus haemorrhousTetrorchidium rubrivenium,4.5,Mutualistic,Tetrorchidium,rubrivenium,native,tree,12,10,6,red,3,LC,Aves,Passeriformes,Cacicus,haemorrhous,Large birds,102,12.44,1,RES,LC,Decreasing,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8102,PE Intervales,Wesley S et al 2002,Cotingidae,Tityra inquisitor,Tityra_inquisitor,43.1,Euphorbiaceae,Tetrorchidium rubrivenium,Tetrorchidium_rubrivenium,Tityra inquisitorTetrorchidium rubrivenium,4.5,Mutualistic,Tetrorchidium,rubrivenium,native,tree,12,10,6,red,3,LC,Aves,Passeriformes,Tityra,inquisitor,Small birds,43.1,15.2,2,AM,LC,Stable,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8103,PE Intervales,Wesley S et al 2002,Thraupidae,Thraupis ornata,Thraupis_ornata,33,Euphorbiaceae,Tetrorchidium rubrivenium,Tetrorchidium_rubrivenium,Thraupis ornataTetrorchidium rubrivenium,4.5,Mutualistic,Tetrorchidium,rubrivenium,native,tree,12,10,6,red,3,LC,Aves,Passeriformes,Thraupis,ornata,Small birds,33,6.52,2,RES,LC,Stable,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8104,PE Intervales,Wesley S et al 2002,Thraupidae,Hemithraupis ruficapilla,Hemithraupis_ruficapilla,11,Euphorbiaceae,Tetrorchidium rubrivenium,Tetrorchidium_rubrivenium,Hemithraupis ruficapillaTetrorchidium rubrivenium,4.5,Mutualistic,Tetrorchidium,rubrivenium,native,tree,12,10,6,red,3,LC,Aves,Passeriformes,Hemithraupis,ruficapilla,Small birds,11,4,2,MIG,LC,Stable,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8105,PE Intervales,Wesley S et al 2002,Tyrannidae,Mionectes rufiventris,Mionectes_rufiventris,13.3,Euphorbiaceae,Tetrorchidium rubrivenium,Tetrorchidium_rubrivenium,Mionectes rufiventrisTetrorchidium rubrivenium,4.5,Mutualistic,Tetrorchidium,rubrivenium,native,tree,12,10,6,red,3,LC,Aves,Passeriformes,Mionectes,rufiventris,Small birds,13.3,7.92,2,RES,LC,Stable,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8106,PE Intervales,Wesley S et al 2002,Trogonidae,Trogon surrucura,Trogon_surrucura,73.3,Euphorbiaceae,Tetrorchidium rubrivenium,Tetrorchidium_rubrivenium,Trogon surrucuraTetrorchidium rubrivenium,4.5,Mutualistic,Tetrorchidium,rubrivenium,native,tree,12,10,6,red,3,LC,Aves,Trogoniformes,Trogon,surrucura,Large birds,73.3,17.52,2,RES,LC,Decreasing,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8107,PE Intervales,Wesley S et al 2002,Tyrannidae,Myiarchus swainsoni,Myiarchus_swainsoni,25.1,Euphorbiaceae,Tetrorchidium rubrivenium,Tetrorchidium_rubrivenium,Myiarchus swainsoniTetrorchidium rubrivenium,4.5,Mutualistic,Tetrorchidium,rubrivenium,native,tree,12,10,6,red,3,LC,Aves,Passeriformes,Myiarchus,swainsoni,Small birds,25.1,8.77,1,RES,LC,Stable,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8108,PE Intervales,Wesley S et al 2002,Pipridae,Chiroxiphia caudata,Chiroxiphia_caudata,25.6,Boraginaceae,Myriopus paniculatus,Myriopus_paniculatus,Chiroxiphia caudataMyriopus paniculatus,NA,Mutualistic,Myriopus,paniculatus,native,tree,NA,NA,NA,black,1,NE,Aves,Passeriformes,Chiroxiphia,caudata,Small birds,25.6,9.5,3,RES,LC,Stable,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
8109,PE Intervales,Wesley S et al 2002,Thraupidae,Thraupis cyanoptera,Thraupis_cyanoptera,43.3,Boraginaceae,Myriopus paniculatus,Myriopus_paniculatus,Thraupis cyanopteraMyriopus paniculatus,NA,Mutualistic,Myriopus,paniculatus,native,tree,NA,NA,NA,black,1,NE,Aves,Passeriformes,Thraupis,cyanoptera,Small birds,43.3,7.58,2,NA,LC,Stable,PE Intervales,-24.265278,-48.406944,preciso,10.1079/9780851995250.0423,Network study
